A,A_print,F,p_star,p_max,PPR,AI,zone,length_cm,width_cm,participant,side,footstep
83.5,145.0,1004.375,120.28443113772457,363.0,3.0178469197261975,0.2927215189873418,forefoot,28.5,11.0,54,L,32
82.0,150.75,1199.825,146.3201219512195,494.0,3.376159023190882,0.2878535773710483,forefoot,29.0,11.5,54,R,33
79.5,138.0,676.125,85.04716981132076,224.0,2.633832501386578,0.3088480801335559,midfoot,28.5,11.0,54,L,34
95.75,152.25,936.1500000000001,97.77023498694517,296.0,3.02750627570368,0.3059006211180124,heel,29.0,11.5,54,R,35
60.0,120.5,865.5,144.25,631.0,4.374350086655113,0.27977315689981097,forefoot,28.5,11.5,54,R,36
66.25,143.25,1017.25,153.54716981132074,451.0,2.937208159252888,0.2842465753424658,forefoot,29.5,10.5,54,L,37
55.0,128.0,879.325,159.87727272727273,1028.0,6.429932050152106,0.2937956204379562,forefoot,30.0,10.5,54,R,38
72.25,139.0,734.45,101.65397923875435,313.0,3.0790727755463267,0.30084033613445377,heel,29.5,10.5,54,L,39
63.75,139.75,813.325,127.58039215686276,375.0,2.939323148802754,0.26949152542372884,forefoot,29.5,10.5,54,R,40
83.5,154.25,1351.075,161.80538922155688,697.0,4.307643913180246,0.31329113924050633,midfoot,30.0,14.5,54,L,41
67.0,134.0,676.375,100.95149253731343,372.0,3.6849380890778045,0.2787456445993031,heel,28.5,10.5,54,L,42
86.5,140.0,919.85,106.34104046242776,469.0,4.410338642169918,0.28264462809917357,heel,29.5,12.0,54,R,43
62.25,139.0,808.7,129.9116465863454,612.0,4.710894027451465,0.27563025210084036,forefoot,28.5,10.5,54,L,44
60.5,137.75,766.475,126.69008264462812,546.0,4.3097296063146215,0.30594405594405594,forefoot,29.0,10.5,54,R,45
89.25,145.5,799.375,89.5658263305322,323.0,3.606286161063331,0.27722772277227725,heel,29.5,11.0,54,L,46
94.0,147.0,1179.275,125.45478723404256,549.0,4.376078522821225,0.2977346278317152,heel,29.5,11.0,54,R,47
75.0,128.75,829.6,110.61333333333334,395.0,3.570998071359691,0.2965009208103131,heel,28.5,11.5,54,R,48
97.0,143.0,1226.45,126.43814432989691,461.0,3.646051612377186,0.30976430976430974,midfoot,28.5,10.5,54,L,49
75.5,140.0,946.0,125.29801324503312,548.0,4.373572938689217,0.29116117850953205,forefoot,29.5,11.0,54,R,50
85.5,147.25,1035.4,121.09941520467837,420.0,3.468224840641298,0.2929936305732484,forefoot,29.0,11.0,54,L,51
107.0,156.0,1480.775,138.39018691588788,723.0,5.224358866134287,0.3069620253164557,heel,30.0,12.0,54,L,53
71.75,123.75,717.475,99.99651567944251,347.0,3.4701209101362416,0.30228136882129275,forefoot,27.0,11.5,54,R,54
87.75,145.0,1130.175,128.7948717948718,1487.0,11.545490742584112,0.3044189852700491,heel,28.5,11.5,54,L,55
93.0,148.0,1124.375,120.90053763440861,484.0,4.003290717065036,0.2773109243697479,heel,28.5,11.5,54,R,56
54.5,128.75,554.3000000000001,101.70642201834863,360.0,3.5395994948583795,0.2936936936936937,forefoot,30.0,10.5,54,L,57
61.0,146.5,783.1500000000001,128.38524590163937,445.0,3.4661303709378783,0.2700490998363339,forefoot,29.0,11.0,54,R,58
85.0,147.25,884.95,104.11176470588235,300.0,2.881518729871744,0.30793157076205285,forefoot,29.5,11.5,54,L,59
60.25,125.5,1080.15,179.27800829875522,563.0,3.1403740221265557,0.2931654676258993,heel,27.5,11.0,54,R,60
57.75,142.5,688.975,119.30303030303031,375.0,3.143256286512573,0.30360205831903947,forefoot,29.0,10.5,54,L,61
76.75,137.0,951.85,124.01954397394137,632.0,5.095971003834638,0.30935251798561153,heel,29.5,10.5,54,R,62
59.75,135.0,767.9250000000001,128.52301255230125,714.0,5.555425334505323,0.3,forefoot,30.0,10.5,54,L,63
57.5,139.5,734.1750000000001,127.68260869565219,671.0,5.255218442469438,0.27181208053691275,toes,29.0,11.0,54,R,64
106.25,156.5,1501.6000000000001,141.32705882352943,1012.0,7.160695258391049,0.319935691318328,heel,30.5,12.0,54,L,65
59.5,127.75,697.275,117.18907563025209,445.0,3.7972822774371666,0.27964601769911507,forefoot,28.5,11.5,54,R,66
80.25,142.75,965.9000000000001,120.36137071651092,444.0,3.6888911895641368,0.29421487603305785,heel,29.5,12.0,54,L,67
93.75,151.25,1259.3500000000001,134.33066666666667,675.0,5.024913645928455,0.3008,heel,30.5,11.5,54,R,68
68.0,127.0,474.6,69.79411764705883,242.0,3.467340918668352,0.3017543859649123,forefoot,29.0,11.0,54,L,69
62.75,139.75,815.6,129.97609561752986,518.0,3.9853482099068174,0.28264462809917357,forefoot,29.5,13.0,54,R,70
83.0,149.25,855.1750000000001,103.0331325301205,352.0,3.4163767649896215,0.2908545727136432,forefoot,30.5,11.0,54,L,71
66.75,137.5,882.9000000000001,132.26966292134833,406.0,3.069486918110771,0.2905525846702317,heel,29.0,11.0,54,R,72
59.25,139.5,1038.025,175.19409282700423,576.0,3.2877820861732614,0.28619528619528617,forefoot,31.0,10.5,54,L,73
67.0,144.75,946.3000000000001,141.23880597014926,559.0,3.957835781464652,0.29557522123893804,forefoot,30.0,10.5,54,R,74
73.5,148.75,1012.0,137.687074829932,500.0,3.6314229249011856,0.2843601895734597,forefoot,30.0,10.5,54,L,75
86.75,143.5,699.575,80.64265129682998,282.0,3.496908837508487,0.30578512396694213,heel,29.0,11.5,54,R,76
61.25,129.0,851.7750000000001,139.065306122449,634.0,4.559009127997417,0.315884476534296,forefoot,28.5,12.0,54,R,78
72.75,143.5,1002.0250000000001,137.73539518900344,505.0,3.6664504378633267,0.2824675324675325,forefoot,30.0,11.0,54,L,79
93.75,150.25,1113.325,118.75466666666667,360.0,3.0314598163159903,0.27056962025316456,heel,31.5,12.0,54,R,80
66.25,128.0,647.475,97.73207547169812,382.0,3.9086451214332594,0.2910958904109589,forefoot,30.0,10.5,54,L,81
80.25,142.25,804.375,100.2336448598131,346.0,3.4519347319347315,0.3055555555555556,heel,29.5,11.5,54,R,82
86.5,152.5,932.2750000000001,107.77745664739885,343.0,3.1824837092059743,0.2940251572327044,forefoot,30.0,10.5,54,L,83
36.0,80.0,319.6,88.77777777777779,305.0,3.4355444305381724,0.17011494252873563,toes,26.0,9.5,55,L,0
33.75,79.75,197.10000000000002,58.400000000000006,189.0,3.236301369863013,0.21174004192872117,forefoot,26.5,9.5,55,R,1
37.25,70.5,286.52500000000003,76.91946308724833,292.0,3.796178343949044,0.09138381201044386,forefoot,25.5,8.5,55,L,2
46.5,99.75,392.27500000000003,84.36021505376345,287.0,3.4020776241157344,0.2040358744394619,forefoot,26.5,8.0,55,R,3
34.0,74.25,295.52500000000003,86.91911764705884,339.0,3.9001776499450123,0.06824146981627296,heel,26.0,9.0,55,L,4
30.0,71.0,203.025,67.675,219.0,3.236054673069819,0.17142857142857143,heel,26.0,8.5,55,R,5
45.25,101.75,449.875,99.41988950276243,384.0,3.8624062239510977,0.24597701149425288,forefoot,24.5,10.0,55,L,6
40.75,92.75,224.60000000000002,55.116564417177926,255.0,4.6265583259127325,0.26200873362445415,heel,25.0,9.5,55,R,7
35.25,84.0,269.5,76.45390070921987,335.0,4.381725417439703,0.17067307692307693,toes,25.5,9.0,55,L,8
47.75,98.75,489.20000000000005,102.45026178010473,653.0,6.373824611610792,0.203579418344519,toes,26.0,9.0,55,R,9
36.0,72.0,257.95,71.65277777777779,377.0,5.261484783872843,0.1111111111111111,toes,24.5,9.0,55,L,10
43.5,100.5,336.65000000000003,77.39080459770116,255.0,3.2949650972820432,0.22954545454545455,forefoot,25.0,8.5,55,R,11
23.75,78.25,264.925,111.54736842105264,326.0,2.9225252429933,0.13793103448275862,heel,27.0,9.0,55,R,13
29.25,65.25,180.82500000000002,61.820512820512825,236.0,3.81750311074243,0.20448179271708683,forefoot,25.5,8.5,55,L,14
37.75,75.5,237.925,63.026490066225165,214.0,3.395397709362194,0.22524752475247525,forefoot,25.5,9.5,55,R,15
41.25,80.5,382.675,92.76969696969697,362.0,3.902136277520089,0.22857142857142856,forefoot,26.0,9.0,55,L,16
27.0,74.25,237.95000000000002,88.12962962962963,382.0,4.3345240596764025,0.20194647201946472,heel,27.0,9.0,55,R,17
33.25,82.25,442.975,133.22556390977445,676.0,5.0741012472487155,0.07329842931937172,heel,26.5,8.5,55,R,20
32.25,77.5,231.3,71.72093023255813,238.0,3.318417639429313,0.20422535211267606,forefoot,26.0,9.0,55,L,21
41.0,76.5,264.90000000000003,64.60975609756098,263.0,4.0705926764816915,0.16531165311653118,forefoot,26.0,9.0,55,R,22
35.75,76.25,381.27500000000003,106.65034965034965,438.0,4.106878237492623,0.15885416666666666,toes,25.5,8.5,55,L,23
44.75,95.0,365.27500000000003,81.62569832402237,283.0,3.4670453767709253,0.2242562929061785,toes,26.0,9.0,55,R,24
33.5,76.25,280.225,83.64925373134328,286.0,3.4190382728164868,0.18622448979591838,heel,25.5,9.0,55,L,25
38.0,69.75,227.20000000000002,59.789473684210535,261.0,4.36531690140845,0.12857142857142856,forefoot,25.5,9.5,55,R,26
34.25,69.5,310.1,90.54014598540147,473.0,5.224201870364398,0.1130952380952381,forefoot,25.0,8.5,55,L,27
35.0,63.75,263.7,75.34285714285714,332.0,4.40652256351915,0.05637982195845697,toes,24.5,9.5,55,R,28
44.0,92.75,395.20000000000005,89.81818181818183,496.0,5.522267206477732,0.24282560706401765,forefoot,24.0,10.0,55,L,29
36.25,72.75,226.25,62.41379310344828,201.0,3.220441988950276,0.20673076923076922,toes,26.5,9.0,55,R,30
32.0,74.75,384.975,120.3046875,684.0,5.685563997662186,0.026470588235294117,heel,26.5,9.0,55,R,33
34.0,79.75,283.475,83.37500000000001,245.0,2.938530734632683,0.1358974358974359,forefoot,26.0,9.0,55,L,34
39.0,70.25,303.925,77.92948717948718,282.0,3.618655918400921,0.016339869281045753,toes,26.0,8.5,55,R,35
42.5,84.25,465.75,109.58823529411764,418.0,3.8142780461621046,0.11977715877437325,forefoot,25.5,9.0,55,L,36
41.5,79.75,314.5,75.78313253012048,251.0,3.3120826709062,0.13506493506493505,toes,26.5,8.0,55,R,37
39.75,97.5,313.6,78.8930817610063,248.0,3.143494897959183,0.2668112798264642,forefoot,26.0,8.5,55,L,39
37.25,71.25,232.35000000000002,62.3758389261745,327.0,5.242414460942543,0.09917355371900827,toes,25.5,9.0,55,R,40
40.25,82.75,377.6,93.8136645962733,384.0,4.09322033898305,0.11948051948051948,toes,26.0,9.0,55,L,41
37.25,74.0,216.57500000000002,58.14093959731544,245.0,4.213898187694794,0.19174757281553398,toes,25.0,9.0,55,R,42
40.75,91.25,324.2,79.55828220858896,344.0,4.323874151758174,0.18807339449541285,heel,25.5,8.0,55,L,43
37.75,75.75,242.175,64.1523178807947,201.0,3.133168163518117,0.16169154228855723,toes,25.5,9.0,55,R,44
40.5,95.25,300.125,74.10493827160495,223.0,3.0092461474385668,0.23404255319148937,forefoot,25.5,8.5,55,R,46
38.0,73.75,360.40000000000003,94.8421052631579,432.0,4.554938956714761,0.1642512077294686,toes,26.0,8.5,55,L,47
40.5,76.25,308.425,76.15432098765433,699.0,9.178730647645294,0.07374631268436578,toes,27.0,8.0,55,R,48
38.25,90.25,337.175,88.15032679738563,326.0,3.6982279231852893,0.2420091324200913,forefoot,25.5,9.0,55,L,49
46.0,86.75,322.375,70.08152173913044,388.0,5.536409461031408,0.2132701421800948,toes,25.5,9.0,55,R,50
39.0,106.5,348.475,89.3525641025641,287.0,3.2119951216012628,0.27680311890838205,forefoot,25.5,9.5,55,L,51
38.5,95.25,240.425,62.44805194805195,221.0,3.5389414578350835,0.2149122807017544,heel,25.5,9.0,55,R,52
41.0,86.0,389.52500000000003,95.00609756097562,345.0,3.631345869969835,0.12781954887218044,forefoot,26.0,8.5,55,L,53
42.5,80.75,304.55,71.65882352941176,506.0,7.0612378919717615,0.17798594847775176,toes,25.5,9.5,55,R,54
40.75,83.5,368.82500000000005,90.50920245398774,371.0,4.099030705619196,0.1529126213592233,toes,26.0,9.0,55,L,55
35.0,77.0,207.10000000000002,59.17142857142858,204.0,3.4476098503138575,0.20422535211267606,forefoot,25.0,9.0,55,R,56
45.5,101.25,540.25,118.73626373626374,742.0,6.249143914854234,0.24342105263157895,heel,24.5,10.0,55,R,57
41.5,90.75,282.825,68.15060240963855,208.0,3.0520639971713956,0.19523809523809524,toes,25.0,9.0,55,L,58
37.25,93.0,254.07500000000002,68.20805369127517,197.0,2.8882219816983175,0.24553571428571427,forefoot,25.5,9.0,55,R,59
49.75,103.75,464.925,93.45226130653266,426.0,4.5584771737377,0.22538293216630198,forefoot,25.0,9.0,55,L,60
29.5,72.75,236.875,80.29661016949153,201.0,2.5032189973614773,0.17574257425742573,heel,25.0,9.5,55,R,61
35.5,75.75,348.55,98.1830985915493,330.0,3.3610672787261513,0.15733333333333333,toes,25.0,9.0,55,L,62
41.25,88.0,348.5,84.48484848484848,235.0,2.7815638450502154,0.1550561797752809,forefoot,26.5,9.5,55,L,63
35.0,71.75,210.05,60.01428571428572,272.0,4.532254225184479,0.19239904988123516,toes,25.0,9.5,55,R,64
40.75,93.0,345.52500000000003,84.7914110429448,345.0,4.068808335142174,0.23191489361702128,heel,26.0,9.5,55,L,65
42.5,77.75,418.07500000000005,98.37058823529412,443.0,4.503378580398254,0.1922141119221411,toes,26.0,9.0,55,R,66
40.75,93.75,335.575,82.34969325153375,291.0,3.5337107949042683,0.22706422018348624,toes,25.5,8.5,55,L,67
37.75,72.5,221.025,58.54966887417219,216.0,3.6891754326433657,0.19230769230769232,toes,25.5,8.5,55,R,68
39.25,76.25,356.90000000000003,90.9299363057325,461.0,5.069837489492855,0.015337423312883436,heel,26.0,8.5,55,R,70
32.5,75.5,290.90000000000003,89.50769230769232,382.0,4.267789618425575,0.04788732394366197,forefoot,26.5,8.0,55,L,71
34.5,78.25,280.1,81.18840579710145,422.0,5.197786504819707,0.13402061855670103,forefoot,25.5,9.0,55,R,72
38.0,76.0,338.25,89.01315789473684,404.0,4.538654841093866,0.10857142857142857,toes,26.5,9.0,55,L,73
39.25,75.75,317.225,80.82165605095543,347.0,4.293403735518953,0.14484679665738162,toes,25.5,8.0,55,R,74
42.25,98.0,287.7,68.09467455621302,268.0,3.935696906499826,0.21444201312910285,forefoot,25.5,9.5,55,R,76
31.5,76.5,225.72500000000002,71.65873015873017,210.0,2.930557093808838,0.21460176991150443,forefoot,25.5,8.5,55,L,77
38.0,66.5,220.85000000000002,58.11842105263159,170.0,2.9250622594521163,0.20493827160493827,forefoot,25.5,9.0,55,R,78
47.0,83.5,497.725,105.89893617021276,451.0,4.258777437339897,0.18961625282167044,forefoot,26.0,11.5,55,L,79
31.5,73.75,332.27500000000003,105.484126984127,447.0,4.237604393950793,0.11080332409972299,heel,25.5,8.0,55,R,80
33.25,81.75,252.5,75.93984962406016,244.0,3.213069306930693,0.22171945701357465,forefoot,25.5,8.5,55,L,81
38.75,78.0,279.40000000000003,72.10322580645162,263.0,3.647548317823908,0.15789473684210525,toes,26.5,9.5,55,R,83
37.75,77.5,302.55,80.14569536423842,276.0,3.4437283093703517,0.20319634703196346,forefoot,26.0,9.0,55,L,84
50.25,100.75,388.52500000000003,77.31840796019901,335.0,4.332732771378933,0.24025974025974026,forefoot,25.5,10.0,55,R,85
34.0,82.5,272.0,80.0,196.0,2.45,0.20620842572062084,heel,25.5,10.0,55,L,86
49.0,94.75,333.0,67.9591836734694,237.0,3.487387387387387,0.2361111111111111,heel,25.0,8.5,55,R,87
40.5,76.5,346.175,85.4753086419753,452.0,5.288076839748682,0.054441260744985676,toes,25.0,10.5,55,R,88
32.0,72.75,269.05,84.078125,376.0,4.472031220962647,0.15343915343915343,forefoot,25.5,9.0,55,L,89
33.75,74.75,179.525,53.19259259259259,171.0,3.2147333240495755,0.20833333333333334,forefoot,25.0,9.5,55,R,90
44.25,84.5,561.0500000000001,126.79096045197741,617.0,4.866277515372961,0.16341463414634147,toes,25.5,9.0,55,L,91
41.25,93.25,295.075,71.53333333333333,333.0,4.655172413793103,0.23093681917211328,heel,25.5,9.0,55,R,92
31.75,69.75,237.97500000000002,74.95275590551182,212.0,2.8284483664250444,0.1966019417475728,forefoot,25.5,9.5,55,L,93
46.25,82.0,485.925,105.06486486486487,729.0,6.938570767093687,0.06128133704735376,heel,25.5,8.5,55,L,94
32.0,82.25,187.125,58.4765625,182.0,3.112358049432198,0.2325056433408578,heel,26.0,8.5,55,R,95
32.25,71.0,267.25,82.86821705426357,398.0,4.802806361085127,0.08310249307479224,forefoot,25.0,9.0,55,L,96
46.5,101.0,429.07500000000005,92.27419354838712,395.0,4.280720153819262,0.2299349240780911,toes,24.5,9.5,55,R,97
29.5,68.0,228.22500000000002,77.36440677966104,297.0,3.83897469602366,0.13953488372093023,toes,24.5,7.5,55,L,98
43.5,92.75,372.0,85.51724137931035,387.0,4.525403225806452,0.1718377088305489,toes,25.0,8.0,55,R,99
42.25,90.25,407.675,96.49112426035504,449.0,4.653277733488686,0.18032786885245902,forefoot,25.5,9.5,55,L,100
31.25,80.75,198.57500000000002,63.544,206.0,3.241848168198414,0.22580645161290322,forefoot,25.5,9.0,55,R,101
93.0,119.0,913.5250000000001,98.22849462365593,417.0,4.245204017405106,0.193158953722334,heel,26.5,10.0,56,R,0
55.25,109.25,868.325,157.16289592760182,387.0,2.4624132669219474,0.21052631578947367,forefoot,27.0,10.0,56,L,1
67.25,117.25,872.9000000000001,129.79925650557624,517.0,3.983073662504295,0.204,forefoot,27.0,10.0,56,R,2
67.0,119.25,1034.2,154.3582089552239,498.0,3.2262618449042737,0.25665399239543724,forefoot,27.5,10.5,56,L,3
58.0,112.75,681.2,117.44827586206898,339.0,2.8863769817968286,0.22413793103448276,forefoot,27.0,10.5,56,R,4
104.75,135.5,1273.55,121.5799522673031,553.0,4.548447253739547,0.24087591240875914,heel,28.0,11.0,56,L,5
57.0,113.25,764.2750000000001,134.08333333333334,387.0,2.8862647607209446,0.22586872586872586,forefoot,26.5,10.0,56,L,6
84.75,108.75,942.475,111.20648967551624,507.0,4.55908644791639,0.17635270541082165,heel,27.5,10.5,56,R,7
64.75,133.5,1096.875,169.4015444015444,603.0,3.5595897435897434,0.2328042328042328,forefoot,28.0,11.0,56,L,8
71.5,131.25,1107.95,154.95804195804195,454.0,2.929825353129654,0.24548736462093862,forefoot,27.0,10.5,56,R,9
63.5,120.5,784.5500000000001,123.55118110236221,324.0,2.622395003505194,0.21601489757914338,forefoot,27.5,10.5,56,L,10
96.75,124.75,1003.1750000000001,103.687338501292,435.0,4.195304906920526,0.23484848484848486,heel,27.5,10.0,56,R,12
59.25,109.75,923.6,155.8818565400844,528.0,3.3871805976613247,0.1901840490797546,forefoot,27.5,10.0,56,L,13
67.5,130.5,882.35,130.71851851851852,598.0,4.57471524905083,0.2381852551984877,forefoot,27.5,10.0,56,R,14
71.5,126.25,1155.575,161.61888111888112,420.0,2.5987062717694656,0.21021611001964635,forefoot,27.0,10.5,56,L,15
56.5,108.5,696.775,123.32300884955754,418.0,3.3894729288507763,0.19881889763779528,forefoot,26.0,10.0,56,R,16
79.5,128.75,1186.3500000000001,149.22641509433964,482.0,3.229991149323555,0.25142857142857145,forefoot,27.5,10.0,56,L,17
58.75,109.75,778.2,132.4595744680851,359.0,2.7102608583911594,0.21792260692464357,forefoot,26.5,10.0,56,L,18
71.75,128.75,1010.325,140.81184668989548,446.0,3.167347140771534,0.21335807050092764,forefoot,27.0,12.0,56,R,19
68.5,130.0,976.2750000000001,142.521897810219,387.0,2.7153722055773213,0.2388888888888889,forefoot,27.0,11.0,56,L,20
64.0,122.0,1130.75,176.6796875,707.0,4.001591863807207,0.20982986767485823,forefoot,27.5,10.5,56,R,21
64.75,120.0,755.35,116.65637065637067,342.0,2.9316872972794066,0.23295454545454544,forefoot,27.5,10.0,56,L,22
96.25,125.5,960.1500000000001,99.75584415584417,416.0,4.170181742436077,0.23196881091617932,heel,27.5,10.5,56,R,24
60.0,120.0,935.75,155.95833333333334,471.0,3.020037403152551,0.2263056092843327,forefoot,27.0,10.5,56,L,25
64.5,124.0,832.4250000000001,129.05813953488374,512.0,3.967204252635372,0.22823984526112184,forefoot,26.5,10.5,56,R,26
72.0,129.25,1124.825,156.22569444444446,431.0,2.7588291512012977,0.23346303501945526,forefoot,27.5,11.0,56,L,27
87.75,119.25,692.5,78.91737891737891,389.0,4.929205776173285,0.22702702702702704,heel,26.5,11.5,56,R,28
108.75,136.25,1259.4,115.80689655172417,470.0,4.058480228680323,0.23885918003565063,heel,27.5,11.0,56,L,29
61.25,115.5,754.1,123.11836734693877,318.0,2.5828802546081424,0.229126213592233,forefoot,27.0,10.5,56,L,30
92.5,125.75,994.1750000000001,107.47837837837838,680.0,6.326853924107929,0.21388367729831145,heel,27.0,10.0,56,R,31
64.75,126.5,1004.4250000000001,155.12355212355212,470.0,3.0298429449685145,0.23665480427046262,forefoot,27.5,10.5,56,L,32
74.25,132.5,1072.9750000000001,144.50841750841752,568.0,3.9305668818006008,0.2314647377938517,forefoot,27.5,10.5,56,R,33
62.0,120.25,746.8000000000001,120.45161290322582,332.0,2.7562935190144615,0.22823984526112184,forefoot,27.0,10.5,56,L,34
62.5,120.25,923.225,147.716,709.0,4.799750873297408,0.21703853955375255,forefoot,28.0,10.5,56,R,36
53.75,117.75,906.35,168.6232558139535,588.0,3.4870634964417717,0.21374045801526717,toes,26.5,10.5,56,L,37
65.25,127.5,952.95,146.04597701149424,479.0,3.279789076027074,0.23238095238095238,forefoot,26.5,10.5,56,R,38
73.5,126.75,1194.5,162.51700680272108,663.0,4.079573043114274,0.2261682242990654,forefoot,27.0,10.0,56,L,39
63.5,114.25,764.475,120.38976377952757,378.0,3.1398018247817125,0.21001926782273603,forefoot,26.5,11.0,56,R,40
106.5,138.75,1284.15,120.57746478873241,375.0,3.1100338745473657,0.23214285714285715,heel,28.0,12.0,56,L,41
58.25,110.0,786.0250000000001,134.93991416309015,417.0,3.0902643045704647,0.18712273641851107,forefoot,27.0,10.0,56,L,42
69.0,128.0,982.75,142.42753623188406,556.0,3.903739506486899,0.212406015037594,forefoot,26.5,10.5,56,R,43
65.5,131.5,1029.125,157.11832061068702,486.0,3.0932102514271835,0.22407407407407406,forefoot,27.0,10.0,56,L,44
67.0,120.5,1017.7750000000001,151.90671641791045,557.0,3.6667239812335732,0.23404255319148937,forefoot,27.5,10.5,56,R,45
91.25,119.75,745.575,81.70684931506851,338.0,4.136740099922878,0.22407407407407406,heel,27.5,10.5,56,L,46
96.75,130.75,1188.9750000000001,122.89147286821706,523.0,4.2557875480981515,0.2291296625222025,heel,27.0,12.5,56,R,48
55.75,115.25,769.125,137.9596412556054,346.0,2.507979847228994,0.21021611001964635,forefoot,27.0,10.5,56,L,49
79.25,119.25,773.5,97.602523659306,707.0,7.24366515837104,0.22568093385214008,heel,27.5,10.5,56,R,50
65.0,117.5,1016.0500000000001,156.31538461538463,603.0,3.8575857487328378,0.23046875,forefoot,28.0,10.0,56,L,51
57.75,113.5,768.0250000000001,132.991341991342,430.0,3.233293187070733,0.22612085769980506,forefoot,26.5,10.0,56,R,52
99.25,128.25,1307.925,131.7808564231738,560.0,4.249479136800658,0.2647058823529412,heel,27.0,10.0,56,L,53
59.5,116.25,745.0500000000001,125.21848739495799,348.0,2.779142339440306,0.21887550200803213,forefoot,27.0,9.5,56,L,54
66.0,125.25,1023.0500000000001,155.00757575757578,731.0,4.715898538683348,0.23371647509578544,forefoot,26.5,11.5,56,R,55
67.75,126.75,1006.1750000000001,148.5129151291513,440.0,2.9627052948045813,0.2430939226519337,forefoot,28.0,10.5,56,L,56
65.5,125.5,949.75,145.0,595.0,4.103448275862069,0.22988505747126436,forefoot,27.5,10.5,56,R,57
61.75,122.5,754.2,122.13765182186235,319.0,2.6118072129408643,0.20947176684881602,forefoot,28.5,10.0,56,L,58
71.0,117.5,854.6,120.36619718309859,463.0,3.846594898197987,0.20454545454545456,heel,27.5,10.0,56,R,59
100.0,129.75,1128.75,112.875,433.0,3.8361018826135105,0.23105360443622922,heel,26.0,10.5,56,R,60
59.5,119.0,769.875,129.390756302521,421.0,3.2537100178600427,0.20874751491053678,forefoot,27.5,10.0,56,L,61
59.25,125.25,877.85,148.16033755274262,578.0,3.9011790169163296,0.2314990512333966,forefoot,27.5,10.5,56,R,62
70.0,123.0,1098.275,156.89642857142857,656.0,4.181102182968746,0.21794871794871795,forefoot,28.0,10.5,56,L,63
86.0,117.5,752.975,87.55523255813954,311.0,3.552043560543179,0.21183206106870228,heel,27.5,10.0,56,R,64
102.75,133.5,1297.4,126.26763990267641,521.0,4.1261561584707875,0.23247232472324722,heel,27.5,10.5,56,L,65
53.5,107.0,811.875,151.75233644859813,457.0,3.0114857582755965,0.2052313883299799,forefoot,26.5,10.5,56,L,66
68.25,123.75,1014.075,148.58241758241758,613.0,4.125656386361956,0.20038167938931298,forefoot,27.5,10.5,56,R,67
63.75,125.5,1045.3500000000001,163.97647058823534,533.0,3.2504663509829235,0.25276752767527677,forefoot,27.5,10.0,56,L,68
70.5,128.5,1051.2,149.10638297872342,545.0,3.655108447488584,0.2283609576427256,forefoot,27.0,10.0,56,R,69
61.25,121.5,765.575,124.99183673469388,437.0,3.4962283251151094,0.234251968503937,forefoot,27.5,10.0,56,L,70
70.25,114.25,870.0500000000001,123.8505338078292,529.0,4.271277512786621,0.18421052631578946,heel,27.0,9.5,56,R,71
102.0,128.75,1138.25,111.59313725490196,391.0,3.503799692510433,0.2414448669201521,heel,26.0,10.5,56,R,72
60.5,117.25,778.5250000000001,128.68181818181822,336.0,2.6110914871070285,0.2124248496993988,forefoot,27.0,11.0,56,L,73
56.0,118.25,724.75,129.41964285714286,460.0,3.554329078992756,0.24903474903474904,forefoot,27.5,10.5,56,R,74
57.0,116.75,741.6500000000001,130.11403508771932,603.0,4.634396278568057,0.23622047244094488,forefoot,27.5,10.5,56,L,75
82.25,115.75,767.4000000000001,93.30091185410335,505.0,5.4125944748501436,0.22030651340996169,heel,27.5,10.5,56,R,76
76.75,132.5,1334.375,173.85993485342019,657.0,3.7789039812646372,0.24253731343283583,forefoot,28.0,11.0,56,L,77
55.75,108.25,786.5250000000001,141.08071748878928,329.0,2.331998347159975,0.1901840490797546,forefoot,26.5,10.0,56,L,78
63.25,121.25,1056.4750000000001,167.03162055335972,906.0,5.424122672093517,0.20392156862745098,forefoot,27.0,11.0,56,R,79
64.5,127.25,1008.575,156.36821705426357,497.0,3.178395260640012,0.20973782771535582,forefoot,27.5,10.0,56,L,80
68.0,130.5,1003.3000000000001,147.54411764705884,456.0,3.090601016645071,0.23345588235294118,forefoot,27.0,10.5,56,R,81
63.25,121.5,748.375,118.3201581027668,339.0,2.8651077334224153,0.22727272727272727,forefoot,27.5,10.5,56,L,82
55.75,112.0,760.0500000000001,136.33183856502242,428.0,3.1393987237681733,0.15098468271334792,heel,27.5,10.0,56,R,83
101.25,132.75,1177.4750000000001,116.29382716049383,458.0,3.938300176224548,0.22867513611615245,heel,26.5,10.5,56,R,84
58.25,109.75,661.625,113.58369098712446,358.0,3.151860948422445,0.20841683366733466,forefoot,26.5,10.0,56,L,85
77.5,117.5,756.725,97.64193548387097,575.0,5.88886319336615,0.22332015810276679,heel,27.0,10.0,56,R,86
59.25,120.25,819.5500000000001,138.32067510548524,353.0,2.552040754072357,0.20463320463320464,forefoot,27.0,10.5,56,L,87
65.0,122.5,773.625,119.01923076923077,385.0,3.2347713685571176,0.23076923076923078,forefoot,27.5,10.0,56,R,88
108.0,136.0,1171.7250000000001,108.49305555555556,692.0,6.378288420917877,0.21454545454545454,heel,28.0,11.0,56,L,89
43.25,101.0,798.575,184.64161849710985,578.0,3.1303885045236823,0.24074074074074073,toes,26.0,9.0,57,R,0
